biglabel,biglabel_link,id,name,market_name,price,exterior_wear,quality,rarity,type,weapon_type
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960131,印花 | Complexity Gaming（金色）| 2024年哥本哈根锦标赛,Sticker | Complexity Gaming (Gold) | Copenhagen 2024,11.89,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960108,印花 | Complexity Gaming（全息）| 2024年哥本哈根锦标赛,Sticker | Complexity Gaming (Holo) | Copenhagen 2024,7.24,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960076,印花 | Virtus.pro（金色）| 2024年哥本哈根锦标赛,Sticker | Virtus.pro (Gold) | Copenhagen 2024,23.9,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,959826,印花 | Vitality（金色）| 2024年哥本哈根锦标赛,Sticker | Vitality (Gold) | Copenhagen 2024,13.3,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960349,印花 | XANTARES（全息）| 2024年哥本哈根锦标赛,Sticker | XANTARES (Holo) | Copenhagen 2024,9.97,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,959704,印花 | FaZe Clan（全息）| 2024年哥本哈根锦标赛,Sticker | FaZe Clan (Holo) | Copenhagen 2024,10.45,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,903873,印花 | 皮肤爱好者（透镜）,Sticker | Skin Lover (Lenticular),6.92,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40042,印花 | ELEAGUE（全息）| 2018年波士顿锦标赛,Sticker | ELEAGUE (Holo) | Boston 2018,9.06,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768324,印花 | NRG（全息）| 2019年卡托维兹锦标赛,Sticker | NRG (Holo) | Katowice 2019,10.63,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768230,印花 | compLexity Gaming（全息）| 2019年卡托维兹锦标赛,Sticker | compLexity Gaming (Holo) | Katowice 2019,19.2,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768176,印花 | HellRaisers（全息）| 2019年卡托维兹锦标赛,Sticker | HellRaisers (Holo) | Katowice 2019,26.51,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768156,印花 | IEM（全息）| 2019年卡托维兹锦标赛,Sticker | IEM (Holo) | Katowice 2019,15.5,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40768,印花 | 剃刀大师,Sticker | Shave Master,2.78,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40421,印花 | Kvik | 2018年波士顿锦标赛,Sticker | Kvik | Boston 2018,15.78,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41265,印花 | chrisJ | 2017年克拉科夫锦标赛,Sticker | chrisJ | Krakow 2017,16.38,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,871554,印花 | 液燃剂（全息）,Sticker | Liquid Fire (Holo),222.4,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,774678,印花 | 幕后主谋,Sticker | Mastermind,1.13,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,39936,印花 | 满脑都是 CS,Sticker | CS On The Mind,5.98,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41251,印花 | chopper | 2017年克拉科夫锦标赛,Sticker | chopper | Krakow 2017,15.97,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,760668,印花 | Edward | 2018年伦敦锦标赛,Sticker | Edward | London 2018,7.01,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960331,印花 | Wicadia（全息）| 2024年哥本哈根锦标赛,Sticker | Wicadia (Holo) | Copenhagen 2024,5.68,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960190,印花 | floppy（全息）| 2024年哥本哈根锦标赛,Sticker | floppy (Holo) | Copenhagen 2024,3.02,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928035,印花 | 9INE（全息）| 2023年巴黎锦标赛,Sticker | 9INE (Holo) | Paris 2023,10.7,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960027,印花 | mopoz（全息）| 2024年哥本哈根锦标赛,Sticker | mopoz (Holo) | Copenhagen 2024,11.08,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768665,印花 | Aerial（闪亮）| 2019年卡托维兹锦标赛,Sticker | Aerial (Foil) | Katowice 2019,15.9,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768641,印花 | ALEX（闪亮）| 2019年卡托维兹锦标赛,Sticker | ALEX (Foil) | Katowice 2019,27.4,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768611,印花 | qikert（闪亮）| 2019年卡托维兹锦标赛,Sticker | qikert (Foil) | Katowice 2019,15.08,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768570,印花 | Freeman（闪亮）| 2019年卡托维兹锦标赛,Sticker | Freeman (Foil) | Katowice 2019,27.9,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768531,印花 | AZR（闪亮）| 2019年卡托维兹锦标赛,Sticker | AZR (Foil) | Katowice 2019,35,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768511,印花 | FalleN（闪亮）| 2019年卡托维兹锦标赛,Sticker | FalleN (Foil) | Katowice 2019,22.88,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768500,印花 | Gratisfaction（闪亮）| 2019年卡托维兹锦标赛,Sticker | Gratisfaction (Foil) | Katowice 2019,15.13,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768480,印花 | tiziaN（闪亮）| 2019年卡托维兹锦标赛,Sticker | tiziaN (Foil) | Katowice 2019,14.21,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768388,印花 | flamie（闪亮）| 2019年卡托维兹锦标赛,Sticker | flamie (Foil) | Katowice 2019,11.48,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41016,印花 | 警戒者,Sticker | Vigilance,1.96,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960892,印花 | w0nderful（金色，冠军）| 2024年哥本哈根锦标赛,"Sticker | w0nderful (Gold, Champion) | Copenhagen 2024",14.77,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,959879,印花 | SAW（闪耀）| 2024年哥本哈根锦标赛,Sticker | SAW (Glitter) | Copenhagen 2024,1.31,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928558,印花 | electronic（金色）| 2023年巴黎锦标赛,Sticker | electronic (Gold) | Paris 2023,20.03,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,894139,印花 | Complexity Gaming（闪耀）| 2022年安特卫普锦标赛,Sticker | Complexity Gaming (Glitter) | Antwerp 2022,2.49,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,847324,印花 | TYLOO（金色）| 2020 RMR,Sticker | TYLOO (Gold) | 2020 RMR,56.9,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40675,印花 | 口袋烧烤,Sticker | Pocket BBQ,2.76,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,888031,印花 | 凤凰指挥官（全息）,Sticker | Phoenix Balaclava Co. (Holo),7.03,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911215,印花 | Fnatic（全息）| 2022年里约热内卢锦标赛,Sticker | Fnatic (Holo) | Rio 2022,5.49,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911560,印花 | GamerLegion（金色）| 2022年里约热内卢锦标赛,Sticker | GamerLegion (Gold) | Rio 2022,15.74,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,760502,印花 | f0rest | 2018年伦敦锦标赛,Sticker | f0rest | London 2018,7.48,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911544,印花 | Fnatic（金色）| 2022年里约热内卢锦标赛,Sticker | Fnatic (Gold) | Rio 2022,18.14,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960905,印花 | b1t（金色，冠军）| 2024年哥本哈根锦标赛,"Sticker | b1t (Gold, Champion) | Copenhagen 2024",15.99,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,772114,印花 | INTZ E-SPORTS CLUB（闪亮）| 2019年柏林锦标赛,Sticker | INTZ E-SPORTS CLUB (Foil) | Berlin 2019,6.99,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41588,印花 | keev | 2017年克拉科夫锦标赛,Sticker | keev | Krakow 2017,20.66,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960303,印花 | ENCE（金色）| 2024年哥本哈根锦标赛,Sticker | ENCE (Gold) | Copenhagen 2024,6.9,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,895363,印花 | G2 Esports（金色）| 2022年安特卫普锦标赛,Sticker | G2 Esports (Gold) | Antwerp 2022,37.66,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,772070,印花 | CR4ZY（全息）| 2019年柏林锦标赛,Sticker | CR4ZY (Holo) | Berlin 2019,4.61,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960908,印花 | iM（金色，冠军）| 2024年哥本哈根锦标赛,"Sticker | iM (Gold, Champion) | Copenhagen 2024",10,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41588,印花 | keev | 2017年克拉科夫锦标赛,Sticker | keev | Krakow 2017,20.66,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960303,印花 | ENCE（金色）| 2024年哥本哈根锦标赛,Sticker | ENCE (Gold) | Copenhagen 2024,6.9,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,895363,印花 | G2 Esports（金色）| 2022年安特卫普锦标赛,Sticker | G2 Esports (Gold) | Antwerp 2022,37.66,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,772070,印花 | CR4ZY（全息）| 2019年柏林锦标赛,Sticker | CR4ZY (Holo) | Berlin 2019,4.61,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960908,印花 | iM（金色，冠军）| 2024年哥本哈根锦标赛,"Sticker | iM (Gold, Champion) | Copenhagen 2024",10,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40371,印花 | 琼,Sticker | Joan,1.93,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,760451,印花 | BnTeT | 2018年伦敦锦标赛,Sticker | BnTeT | London 2018,8.47,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768187,印花 | DavCost | 2019年卡托维兹锦标赛,Sticker | DavCost | Katowice 2019,6.26,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41006,印花 | 独角兽（全息）,Sticker | Unicorn (Holo),15.57,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960247,印花 | rain（金色）| 2024年哥本哈根锦标赛,Sticker | rain (Gold) | Copenhagen 2024,26.5,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,772235,印花 | CeRq | 2019年柏林锦标赛,Sticker | CeRq | Berlin 2019,2,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,772384,印花 | Grayhound Gaming | 2019年柏林锦标赛,Sticker | Grayhound Gaming | Berlin 2019,3.83,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960241,印花 | sh1ro（金色）| 2024年哥本哈根锦标赛,Sticker | sh1ro (Gold) | Copenhagen 2024,25.3,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768548,印花 | VINI | 2019年卡托维兹锦标赛,Sticker | VINI | Katowice 2019,4.31,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,760468,印花 | flamie | 2018年伦敦锦标赛,Sticker | flamie | London 2018,4.39,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,895481,印花 | ZywOo（金色） | 2022年安特卫普锦标赛,Sticker | ZywOo (Gold) | Antwerp 2022,158.5,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41619,印花 | kioShiMa | 2015年科隆锦标赛,Sticker | kioShiMa | Cologne 2015,20.47,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41618,印花 | kioShiMa | 2015年卢日-纳波卡锦标赛,Sticker | kioShiMa | Cluj-Napoca 2015,35.32,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40541,印花 | NBK- | 2015年卢日-纳波卡锦标赛,Sticker | NBK- | Cluj-Napoca 2015,39.45,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41123,印花 | 跳跳先生,Sticker | Zombie Hop,1.17,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41619,印花 | kioShiMa | 2015年科隆锦标赛,Sticker | kioShiMa | Cologne 2015,20.47,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41618,印花 | kioShiMa | 2015年卢日-纳波卡锦标赛,Sticker | kioShiMa | Cluj-Napoca 2015,35.32,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40541,印花 | NBK- | 2015年卢日-纳波卡锦标赛,Sticker | NBK- | Cluj-Napoca 2015,39.45,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41123,印花 | 跳跳先生,Sticker | Zombie Hop,1.17,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928579,印花 | ZywOo（金色）| 2023年巴黎锦标赛,Sticker | ZywOo (Gold) | Paris 2023,139.46,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,876047,印花 | G2 Esports （金色） | 2021年斯德哥尔摩锦标赛,Sticker | G2 Esports (Gold) | Stockholm 2021,47.68,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,876046,印花 | Sharks Esports （金色） | 2021年斯德哥尔摩锦标赛,Sticker | Sharks Esports (Gold) | Stockholm 2021,41.16,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911725,印花 | FURIA（金色）| 2022年里约热内卢锦标赛,Sticker | FURIA (Gold) | Rio 2022,24.82,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,903843,印花 | 蓝钻（闪耀）,Sticker | Blue Gem (Glitter),23.49,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960382,印花 | Goofy（金色）| 2024年哥本哈根锦标赛,Sticker | Goofy (Gold) | Copenhagen 2024,9.99,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928272,印花 | Liazz（全息）| 2023年巴黎锦标赛,Sticker | Liazz (Holo) | Paris 2023,1.63,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911564,印花 | 00 Nation（金色）| 2022年里约热内卢锦标赛,Sticker | 00 Nation (Gold) | Rio 2022,78,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928094,印花 | NEOFRAG（全息）| 2023年巴黎锦标赛,Sticker | NEOFRAG (Holo) | Paris 2023,1.18,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928323,印花 | NiKo（闪耀）| 2023年巴黎锦标赛,Sticker | NiKo (Glitter) | Paris 2023,1.58,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911345,印花 | Staehr（全息）| 2022年里约热内卢锦标赛,Sticker | Staehr (Holo) | Rio 2022,4.77,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,847296,印花 | Heroic（闪亮）| 2020 RMR,Sticker | Heroic (Foil) | 2020 RMR,1.09,,普通,奇异,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,911382,印花 | boltz | 2022年里约热内卢锦标赛,Sticker | boltz | Rio 2022,1.05,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928521,印花 | FASHR（金色）| 2023年巴黎锦标赛,Sticker | FASHR (Gold) | Paris 2023,6.88,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,772424,印花 | kinqie（闪亮）| 2019年柏林锦标赛,Sticker | kinqie (Foil) | Berlin 2019,5.47,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,770849,印花 | 狙鸡精英,Sticker | BukAWP,5.31,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,40540,印花 | NBK- | 2018年波士顿锦标赛,Sticker | NBK- | Boston 2018,8.57,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,768181,印花 | wayLander | 2019年卡托维兹锦标赛,Sticker | wayLander | Katowice 2019,9.5,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,928525,印花 | Cypher（金色）| 2023年巴黎锦标赛,Sticker | Cypher (Gold) | Paris 2023,14.7,,普通,非凡,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,772081,印花 | kNgV- | 2019年柏林锦标赛,Sticker | kNgV- | Berlin 2019,14.97,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41795,印花 | rain | 2018年波士顿锦标赛,Sticker | rain | Boston 2018,20.05,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,41166,印花 | apEX | 2015年科隆锦标赛,Sticker | apEX | Cologne 2015,24.5,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,772415,印花 | kNgV-（闪亮）| 2019年柏林锦标赛,Sticker | kNgV- (Foil) | Berlin 2019,50.98,,普通,卓越,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,39968,印花 | Cloud9 | 2014年科隆锦标赛,Sticker | Cloud9 | Cologne 2014,64.99,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,39966,印花 | Cloud9 | 2018年波士顿锦标赛,Sticker | Cloud9 | Boston 2018,25.84,,普通,高级,印花,
Stickers,https://buff.163.com/api/market/goods?game=csgo&page_num=1&category_group=sticker&use_suggestion=0&trigger=undefined_trigger&_=1717722161043,960210,印花 | karrigan（全息）| 2024年哥本哈根锦标赛,Sticker | karrigan (Holo) | Copenhagen 2024,4.95,,普通,奇异,印花,
