biglabel,id,name,market_name,price,exterior_wear,quality,rarity,type,weapon_type
Shotguns,871158,旱地之花,Sawed-Off | Parched (Factory New),5.37,5,4,0.5,3.5,截短霰弹枪
Shotguns,36693,梭鲈,Sawed-Off | Zander (Well-Worn),1.18,2,4,2,3.5,截短霰弹枪
Shotguns,45268,SWAG-7,MAG-7 | SWAG-7 (Well-Worn),1.41,2,4,3,3.5,MAG-7
Shotguns,835562,伏击者,Sawed-Off | Clay Ambush (Factory New),5.2,5,4,0.5,3.5,截短霰弹枪
Shotguns,42310,四季,XM1014 | Seasons (Battle-Scarred),7.88,1,4,3,3.5,XM1014
Shotguns,38144,蔚蓝多变迷彩,Souvenir XM1014 | VariCamo Blue (Factory New),10.9,5,6,2,3.5,XM1014
Shotguns,37784,暴风呼啸,Souvenir MAG-7 | Storm (Factory New),19.32,5,6,0.5,3.5,MAG-7
Shotguns,37784,暴风呼啸,Souvenir MAG-7 | Storm (Factory New),19.32,5,6,0.5,3.5,MAG-7
Shotguns,877106,棱彩阶梯,Souvenir MAG-7 | Prism Terrace (Field-Tested),19.9,3,6,3,3.5,MAG-7
Shotguns,35504,记忆碎片,MAG-7 | Memento (Minimal Wear),37.25,4,4,2,3.5,MAG-7
Shotguns,42288,狂野丛林,XM1014 | Jungle (Field-Tested),16.7,3,4,0.5,3.5,XM1014
Shotguns,871635,铋晶体,MAG-7 | BI83 Spectrum (Well-Worn),3.44,2,4,3,3.5,MAG-7
Shotguns,35474,灼烧之痕,MAG-7 | Firestarter (Battle-Scarred),2.98,1,4,2,3.5,MAG-7
Shotguns,876974,致幻时刻,Souvenir Nova | Interlock (Field-Tested),4.32,3,6,2,3.5,新星
Shotguns,773768,碰碰狗,MAG-7 | Popdog (Well-Worn),12.24,2,4,2,3.5,MAG-7
Shotguns,42343,五彩斑驳,XM1014 | Ziggy (Minimal Wear),4.18,4,4,3,3.5,XM1014
Shotguns,39819,五彩斑驳,StatTrak? XM1014 | Ziggy (Factory New),20.54,5,8,3,3.5,XM1014
Shotguns,779243,正义,MAG-7 | Justice (Factory New),60.56,5,4,4,3.5,MAG-7
Shotguns,39614,弄臣之颅,StatTrak? Sawed-Off | Yorick (Field-Tested),1.85,3,8,2,3.5,截短霰弹枪
Shotguns,835369,旧宪章,XM1014 | Charter (Well-Worn),5.74,2,4,0.5,3.5,XM1014
Shotguns,871776,铋晶体,StatTrak? MAG-7 | BI83 Spectrum (Battle-Scarred),7.12,1,8,3,3.5,MAG-7
Shotguns,781608,北冥有鱼,MAG-7 | Monster Call (Battle-Scarred),1.81,1,4,3,3.5,MAG-7
Shotguns,857649,要抱抱,StatTrak? XM1014 | XOXO (Field-Tested),18.45,3,8,4,3.5,XM1014
Shotguns,42245,西装革履,XM1014 | Black Tie (Well-Worn),2.01,2,4,3,3.5,XM1014
Shotguns,835766,外表生锈,Nova | Rust Coat (Factory New),24.47,5,4,1,3.5,新星
Shotguns,36687,弄臣之颅,Sawed-Off | Yorick (Minimal Wear),1.29,4,4,2,3.5,截短霰弹枪
Shotguns,35806,Exo,Nova | Exo (Field-Tested),1,3,4,2,3.5,新星
Shotguns,871217,流沙,Nova | Quick Sand (Factory New),160.5,5,4,2,3.5,新星
Shotguns,35827,暴怒野兽,Nova | Hyper Beast (Factory New),198.8,5,4,4,3.5,新星
Shotguns,871503,蓝色轮胎,XM1014 | Blue Tire (Factory New),6.54,5,4,0.5,3.5,XM1014
Shotguns,775108,风卷残云,Nova | Plume (Field-Tested),2.83,3,4,2,3.5,新星
Shotguns,35820,毒蜥,Nova | Gila (Minimal Wear),3.34,4,4,3,3.5,新星
Shotguns,35478,灼烧之痕,MAG-7 | Firestarter (Well-Worn),4.46,2,4,2,3.5,MAG-7
Shotguns,39613,弄臣之颅,StatTrak? Sawed-Off | Yorick (Factory New),9.08,5,8,2,3.5,截短霰弹枪
Shotguns,38034,外表生锈,Souvenir Sawed-Off | Rust Coat (Minimal Wear),6.2,4,6,1,3.5,截短霰弹枪
Shotguns,835355,旧宪章,XM1014 | Charter (Minimal Wear),6.14,4,4,0.5,3.5,XM1014
Shotguns,35829,暴怒野兽,Nova | Hyper Beast (Minimal Wear),125.9,4,4,4,3.5,新星
Shotguns,779312,启示录,StatTrak? Sawed-Off | Apocalypto (Minimal Wear),8.99,4,8,3,3.5,截短霰弹枪
Shotguns,42294,剧毒水银,XM1014 | Quicksilver (Minimal Wear),1.97,4,4,2,3.5,XM1014
Shotguns,871126,海军之辉,MAG-7 | Navy Sheen (Field-Tested),4.03,3,4,0.5,3.5,MAG-7
Shotguns,38029,辐照警报,Souvenir Sawed-Off | Irradiated Alert (Minimal Wear),4.51,4,6,0.5,3.5,截短霰弹枪
Shotguns,42326,宁静,XM1014 | Tranquility (Factory New),129.77,5,4,4,3.5,XM1014
Shotguns,900486,么么,StatTrak? Sawed-Off | Kiss?Love (Field-Tested),29.2,3,8,4,3.5,截短霰弹枪
Shotguns,35507,石雕,MAG-7 | Petroglyph (Factory New),8.63,5,4,3,3.5,MAG-7
Shotguns,39170,暴怒野兽,StatTrak? Nova | Hyper Beast (Field-Tested),158.41,3,8,4,3.5,新星
Shotguns,759275,吞噬,Sawed-Off | Devourer (Factory New),74.9,5,4,4,3.5,截短霰弹枪
Shotguns,35840,天秤之月,Nova | Moon in Libra (Factory New),37,5,4,0.5,3.5,新星
Shotguns,35840,天秤之月,Nova | Moon in Libra (Factory New),37,5,4,0.5,3.5,新星
Shotguns,835338,旧宪章,XM1014 | Charter (Battle-Scarred),5.69,1,4,0.5,3.5,XM1014
Shotguns,35856,游侠,Nova | Ranger (Field-Tested),1.33,3,4,2,3.5,新星
Shotguns,37780,沙丘之黄,Souvenir MAG-7 | Sand Dune (Well-Worn),1.5,2,6,0.5,3.5,MAG-7
Shotguns,42309,斯康里娅,XM1014 | Scumbria (Well-Worn),1,2,4,2,3.5,XM1014
Shotguns,927390,索贝克之噬,Nova | Sobek's Bite (Factory New),67,5,4,3,3.5,新星
Shotguns,887079,行尸攻势,StatTrak? XM1014 | Zombie Offensive (Battle-Scarred),2.3,1,8,3,3.5,XM1014
Shotguns,759378,玩具士兵,StatTrak? Nova | Toy Soldier (Minimal Wear),20.34,4,8,3,3.5,新星
Shotguns,36592,渐变琥珀,Sawed-Off | Amber Fade (Well-Worn),1.08,2,4,2,3.5,截短霰弹枪
Shotguns,42336,蔚蓝多变迷彩,XM1014 | VariCamo Blue (Factory New),106.16,5,4,2,3.5,XM1014
Shotguns,35855,游侠,Nova | Ranger (Factory New),3.12,5,4,2,3.5,新星
Shotguns,775040,坚固链甲,MAG-7 | Chainmail (Factory New),194.39,5,4,1,3.5,MAG-7
Shotguns,956466,模拟输入,StatTrak? Sawed-Off | Analog Input (Minimal Wear),22.9,4,8,3,3.5,截短霰弹枪
Shotguns,871678,狻猊,XM1014 | Watchdog (Factory New),26.56,5,4,2,3.5,XM1014
Shotguns,35821,石墨黑,Nova | Graphite (Factory New),49.18,5,4,3,3.5,新星
Shotguns,877186,流沙,Souvenir Nova | Quick Sand (Minimal Wear),2.97,4,6,2,3.5,新星
Shotguns,35812,森林之叶,Nova | Forest Leaves (Minimal Wear),27.01,4,4,0.5,3.5,新星
Shotguns,877232,流沙,Souvenir Nova | Quick Sand (Well-Worn),1.99,2,6,2,3.5,新星
Shotguns,761388,外表生锈,Souvenir MAG-7 | Rust Coat (Factory New),1.08,5,6,0.5,3.5,MAG-7
Shotguns,835735,一见青心,StatTrak? Nova | Clear Polymer (Battle-Scarred),16.9,1,8,3,3.5,新星
Shotguns,762250,核芯破裂,MAG-7 | Core Breach (Factory New),25.4,5,4,3,3.5,MAG-7
Shotguns,763412,黑砂,StatTrak? Sawed-Off | Black Sand (Minimal Wear),1.94,4,8,2,3.5,截短霰弹枪
Shotguns,38982,硬水,StatTrak? MAG-7 | Hard Water (Field-Tested),31.69,3,8,2,3.5,MAG-7
Shotguns,39169,暴怒野兽,StatTrak? Nova | Hyper Beast (Factory New),408.5,5,8,4,3.5,新星
Shotguns,779415,正义,StatTrak? MAG-7 | Justice (Factory New),182,5,8,4,3.5,MAG-7
Shotguns,35814,幽灵迷彩,Nova | Ghost Camo (Factory New),15.96,5,4,2,3.5,新星
Shotguns,871388,晶红石英,Nova | Red Quartz (Minimal Wear),35.9,4,4,3,3.5,新星
Shotguns,773712,碰碰狗,StatTrak? MAG-7 | Popdog (Factory New),4.73,5,8,2,3.5,MAG-7
Shotguns,37778,沙丘之黄,Souvenir MAG-7 | Sand Dune (Field-Tested),1.56,3,6,0.5,3.5,MAG-7
Shotguns,857675,要抱抱,StatTrak? XM1014 | XOXO (Well-Worn),14.04,2,8,4,3.5,XM1014
Shotguns,762206,核芯破裂,MAG-7 | Core Breach (Minimal Wear),9.97,4,4,3,3.5,MAG-7
Shotguns,762237,刹车灯,Sawed-Off | Brake Light (Minimal Wear),4.06,4,4,2,3.5,截短霰弹枪
Shotguns,35466,钴核,MAG-7 | Cobalt Core (Field-Tested),1.38,3,4,2,3.5,MAG-7
Shotguns,775017,灌木丛,Sawed-Off | Jungle Thicket (Factory New),33.74,5,4,0.5,3.5,截短霰弹枪
Shotguns,35787,古董枪,Nova | Antique (Minimal Wear),63.57,4,4,4,3.5,新星
Shotguns,871494,狻猊,StatTrak? XM1014 | Watchdog (Minimal Wear),25.86,4,8,2,3.5,XM1014
Shotguns,36668,祥和之翼,Sawed-Off | Serenity (Minimal Wear),12,4,4,3,3.5,截短霰弹枪
Shotguns,759276,吞噬,Sawed-Off | Devourer (Minimal Wear),45.5,4,4,4,3.5,截短霰弹枪
Shotguns,38988,炽热,StatTrak? MAG-7 | Heat (Minimal Wear),15.5,4,8,3,3.5,MAG-7
Shotguns,39799,四季,StatTrak? XM1014 | Seasons (Factory New),34,5,8,3,3.5,XM1014
Shotguns,35874,胡桃木,Nova | Walnut (Minimal Wear),32.87,4,4,0.5,3.5,新星
Shotguns,835908,一见青心,StatTrak? Nova | Clear Polymer (Factory New),79.78,5,8,3,3.5,新星
Shotguns,39181,惊惧骷髅,StatTrak? Nova | Rising Skull (Factory New),85.37,5,8,3,3.5,新星
Shotguns,779403,启示录,StatTrak? Sawed-Off | Apocalypto (Factory New),23.97,5,8,3,3.5,截短霰弹枪
Shotguns,42285,天空守卫,XM1014 | Heaven Guard (Well-Worn),58,2,4,3,3.5,XM1014
Shotguns,835534,外表生锈,Nova | Rust Coat (Field-Tested),20.68,3,4,1,3.5,新星
Shotguns,36683,荒野公主,Sawed-Off | Wasteland Princess (Well-Worn),9.91,2,4,4,3.5,截短霰弹枪
Shotguns,835731,一见青心,StatTrak? Nova | Clear Polymer (Field-Tested),24.99,3,8,3,3.5,新星
Shotguns,39186,兴风作浪,StatTrak? Nova | Tempest (Field-Tested),49.58,3,8,2,3.5,新星
Shotguns,42248,火焰橙,XM1014 | Blaze Orange (Field-Tested),94.89,3,4,2,3.5,XM1014
Shotguns,39618,梭鲈,StatTrak? Sawed-Off | Zander (Factory New),8.06,5,8,2,3.5,截短霰弹枪
Shotguns,42280,工业牧草,XM1014 | Grassland (Well-Worn),17.77,2,4,0.5,3.5,XM1014
Shotguns,35501,辐照警报,MAG-7 | Irradiated Alert (Well-Worn),22.41,2,4,0.5,3.5,MAG-7
Shotguns,35503,记忆碎片,MAG-7 | Memento (Field-Tested),35.99,3,4,2,3.5,MAG-7
Shotguns,36632,聚光灯,Sawed-Off | Limelight (Field-Tested),3.09,3,4,3,3.5,截短霰弹枪
Shotguns,759382,吞噬,StatTrak? Sawed-Off | Devourer (Field-Tested),42.09,3,8,4,3.5,截短霰弹枪
Shotguns,35468,钴核,MAG-7 | Cobalt Core (Well-Worn),1.25,2,4,2,3.5,MAG-7
Shotguns,35462,威吓者,MAG-7 | Bulldozer (Minimal Wear),121.2,4,4,3,3.5,MAG-7
Shotguns,39785,剧毒水银,StatTrak? XM1014 | Quicksilver (Factory New),9.06,5,8,2,3.5,XM1014
Shotguns,871067,旱地之花,Sawed-Off | Parched (Field-Tested),4.95,3,4,0.5,3.5,截短霰弹枪
Shotguns,45284,狂野六号,Nova | Wild Six (Well-Worn),1.65,2,4,3,3.5,新星
Shotguns,871885,狻猊,StatTrak? XM1014 | Watchdog (Factory New),121.5,5,8,2,3.5,XM1014
Shotguns,38994,记忆碎片,StatTrak? MAG-7 | Memento (Factory New),56.8,5,8,2,3.5,MAG-7
Shotguns,36593,竹影,Sawed-Off | Bamboo Shadow (Battle-Scarred),18.51,1,4,0.5,3.5,截短霰弹枪
Shotguns,36597,竹影,Sawed-Off | Bamboo Shadow (Well-Worn),18.3,2,4,0.5,3.5,截短霰弹枪
Shotguns,35809,森林之叶,Nova | Forest Leaves (Battle-Scarred),9.47,1,4,0.5,3.5,新星
Shotguns,35497,辐照警报,MAG-7 | Irradiated Alert (Battle-Scarred),18.91,1,4,0.5,3.5,MAG-7
Shotguns,45327,狂野六号,StatTrak? Nova | Wild Six (Factory New),18.2,5,8,3,3.5,新星
Shotguns,927376,索贝克之噬,Nova | Sobek's Bite (Field-Tested),31.76,3,4,3,3.5,新星
Shotguns,38143,蔚蓝多变迷彩,Souvenir XM1014 | VariCamo Blue (Battle-Scarred),4.44,1,6,2,3.5,XM1014
Shotguns,36662,贤者涂装,Sawed-Off | Sage Spray (Field-Tested),5.56,3,4,0.5,3.5,截短霰弹枪
Shotguns,835600,一见青心,Nova | Clear Polymer (Well-Worn),16.78,2,4,3,3.5,新星
Shotguns,36663,贤者涂装,Sawed-Off | Sage Spray (Minimal Wear),6.51,4,4,0.5,3.5,截短霰弹枪
Shotguns,871659,狻猊,StatTrak? XM1014 | Watchdog (Field-Tested),12.48,3,8,2,3.5,XM1014
Shotguns,956582,模拟输入,Sawed-Off | Analog Input (Well-Worn),5.16,2,4,3,3.5,截短霰弹枪
Shotguns,774855,芭蕉叶,XM1014 | Banana Leaf (Field-Tested),185.59,3,4,1,3.5,XM1014
Shotguns,35461,威吓者,MAG-7 | Bulldozer (Field-Tested),39.4,3,4,3,3.5,MAG-7
Shotguns,42297,红色皮革,XM1014 | Red Leather (Factory New),314.9,5,4,2,3.5,XM1014
Shotguns,871088,蓝色轮胎,XM1014 | Blue Tire (Field-Tested),4.95,3,4,0.5,3.5,XM1014
Shotguns,929077,索贝克之噬,Souvenir Nova | Sobek's Bite (Battle-Scarred),19,1,6,3,3.5,新星
Shotguns,877219,流沙,Souvenir Nova | Quick Sand (Battle-Scarred),2.21,1,6,2,3.5,新星
Shotguns,36671,蝮蛇迷彩,Sawed-Off | Snake Camo (Factory New),1.07,5,4,1,3.5,截短霰弹枪
Shotguns,39793,斯康里娅,StatTrak? XM1014 | Scumbria (Battle-Scarred),1.96,1,8,2,3.5,XM1014
Shotguns,39774,西装革履,StatTrak? XM1014 | Black Tie (Battle-Scarred),3.28,1,8,3,3.5,XM1014
Shotguns,781672,埋葬之影,StatTrak? XM1014 | Entombed (Minimal Wear),47.55,4,8,4,3.5,XM1014
Shotguns,781645,北冥有鱼,StatTrak? MAG-7 | Monster Call (Battle-Scarred),3.06,1,8,3,3.5,MAG-7
Shotguns,36630,聚光灯,Sawed-Off | Limelight (Battle-Scarred),2.07,1,4,3,3.5,截短霰弹枪
Shotguns,39006,声纳,StatTrak? MAG-7 | Sonar (Field-Tested),1.29,3,8,2,3.5,MAG-7
Shotguns,36596,竹影,Sawed-Off | Bamboo Shadow (Minimal Wear),22.1,4,4,0.5,3.5,截短霰弹枪
Shotguns,35496,天空守卫,MAG-7 | Heaven Guard (Well-Worn),2.37,2,4,2,3.5,MAG-7
Shotguns,39164,毒蜥,StatTrak? Nova | Gila (Field-Tested),6.47,3,8,3,3.5,新星
Shotguns,35861,惊惧骷髅,Nova | Rising Skull (Field-Tested),36.5,3,4,3,3.5,新星
Shotguns,871846,铋晶体,StatTrak? MAG-7 | BI83 Spectrum (Factory New),35.99,5,8,3,3.5,MAG-7
Shotguns,871182,旱地之花,Sawed-Off | Parched (Minimal Wear),5.01,4,4,0.5,3.5,截短霰弹枪
Shotguns,42284,天空守卫,XM1014 | Heaven Guard (Minimal Wear),58.9,4,4,3,3.5,XM1014
Shotguns,35521,海鸟,MAG-7 | Seabird (Factory New),34.89,5,4,0.5,3.5,MAG-7
Shotguns,35796,樱花之绚烂,Nova | Bloomstick (Minimal Wear),99.38,4,4,4,3.5,新星
Shotguns,835383,旧宪章,XM1014 | Charter (Factory New),7.2,5,4,0.5,3.5,XM1014
Shotguns,35794,樱花之绚烂,Nova | Bloomstick (Factory New),328.88,5,4,4,3.5,新星
Shotguns,35804,Exo,Nova | Exo (Battle-Scarred),1.09,1,4,2,3.5,新星
Shotguns,39782,天空守卫,StatTrak? XM1014 | Heaven Guard (Minimal Wear),99.9,4,8,3,3.5,XM1014
Shotguns,835625,伏击者,Sawed-Off | Clay Ambush (Battle-Scarred),3.54,1,4,0.5,3.5,截短霰弹枪
Shotguns,39797,斯康里娅,StatTrak? XM1014 | Scumbria (Well-Worn),1.91,2,8,2,3.5,XM1014
Shotguns,36620,路霸,Sawed-Off | Highwayman (Battle-Scarred),3.94,1,4,3,3.5,截短霰弹枪
Shotguns,35858,游侠,Nova | Ranger (Well-Worn),1.39,2,4,2,3.5,新星
Shotguns,871205,海军之辉,MAG-7 | Navy Sheen (Battle-Scarred),4.08,1,4,0.5,3.5,MAG-7
Shotguns,35854,游侠,Nova | Ranger (Battle-Scarred),1.14,1,4,2,3.5,新星
Shotguns,35823,绿苹果,Nova | Green Apple (Factory New),138,5,4,1,3.5,新星
Shotguns,39616,弄臣之颅,StatTrak? Sawed-Off | Yorick (Well-Worn),1.4,2,8,2,3.5,截短霰弹枪
Shotguns,39148,古董枪,StatTrak? Nova | Antique (Minimal Wear),108.78,4,8,4,3.5,新星
Shotguns,43928,游侠,StatTrak? Nova | Ranger (Battle-Scarred),1.49,1,8,2,3.5,新星
Shotguns,37850,捕食者,Souvenir Nova | Predator (Minimal Wear),1.81,4,6,0.5,3.5,新星
Shotguns,37776,沙丘之黄,Souvenir MAG-7 | Sand Dune (Battle-Scarred),1.61,1,6,0.5,3.5,MAG-7
Shotguns,779376,正义,StatTrak? MAG-7 | Justice (Well-Worn),22.4,2,8,4,3.5,MAG-7
Shotguns,775468,芭蕉叶,XM1014 | Banana Leaf (Factory New),189.9,5,4,1,3.5,XM1014
Shotguns,42307,斯康里娅,XM1014 | Scumbria (Field-Tested),1.94,3,4,2,3.5,XM1014
Shotguns,769192,焚烬之鳄,StatTrak? XM1014 | Incinegator (Field-Tested),20,3,8,4,3.5,XM1014
Shotguns,39002,禁卫军,StatTrak? MAG-7 | Praetorian (Field-Tested),23.69,3,8,3,3.5,MAG-7
Shotguns,39787,剧毒水银,StatTrak? XM1014 | Quicksilver (Minimal Wear),5.44,4,8,2,3.5,XM1014
Shotguns,775410,风卷残云,StatTrak? Nova | Plume (Field-Tested),5.19,3,8,2,3.5,新星
Shotguns,835864,太古传说,XM1014 | Ancient Lore (Field-Tested),294.5,3,4,3,3.5,XM1014
Shotguns,775595,芭蕉叶,XM1014 | Banana Leaf (Battle-Scarred),186,1,4,1,3.5,XM1014
Shotguns,775026,巴洛克之橙,Nova | Baroque Orange (Field-Tested),623,3,4,3,3.5,新星
Shotguns,42273,辐射警告,XM1014 | Fallout Warning (Field-Tested),56.96,3,4,1,3.5,XM1014
Shotguns,38140,辐射警告,Souvenir XM1014 | Fallout Warning (Field-Tested),22.99,3,6,1,3.5,XM1014
Shotguns,773662,碰碰狗,MAG-7 | Popdog (Factory New),1.48,5,4,2,3.5,MAG-7
Shotguns,45315,SWAG-7,StatTrak? MAG-7 | SWAG-7 (Factory New),22.4,5,8,3,3.5,MAG-7
Shotguns,871410,铋晶体,StatTrak? MAG-7 | BI83 Spectrum (Well-Worn),7.82,2,8,3,3.5,MAG-7
Shotguns,35511,禁卫军,MAG-7 | Praetorian (Factory New),26.63,5,4,3,3.5,MAG-7
Shotguns,775101,风卷残云,Nova | Plume (Minimal Wear),4.93,4,4,2,3.5,新星
Shotguns,39176,游侠,StatTrak? Nova | Ranger (Factory New),11.63,5,8,2,3.5,新星
Shotguns,35842,天秤之月,Nova | Moon in Libra (Minimal Wear),33.04,4,4,0.5,3.5,新星
Shotguns,37841,绿苹果,Souvenir Nova | Green Apple (Minimal Wear),30,4,6,1,3.5,新星
Shotguns,39796,斯康里娅,StatTrak? XM1014 | Scumbria (Minimal Wear),5.71,4,8,2,3.5,XM1014
Shotguns,39780,天空守卫,StatTrak? XM1014 | Heaven Guard (Factory New),141,5,8,3,3.5,XM1014
Shotguns,35480,硬水,MAG-7 | Hard Water (Field-Tested),19.88,3,4,2,3.5,MAG-7
Shotguns,759437,吞噬,StatTrak? Sawed-Off | Devourer (Factory New),189,5,8,4,3.5,截短霰弹枪
Shotguns,877069,棱彩阶梯,Souvenir MAG-7 | Prism Terrace (Factory New),100.5,5,6,3,3.5,MAG-7
Shotguns,38975,钴核,StatTrak? MAG-7 | Cobalt Core (Well-Worn),2.4,2,8,2,3.5,MAG-7
Shotguns,835440,一见青心,Nova | Clear Polymer (Battle-Scarred),16.68,1,4,3,3.5,新星
Shotguns,42327,宁静,XM1014 | Tranquility (Field-Tested),33.73,3,4,4,3.5,XM1014
Shotguns,42262,碾骨机,XM1014 | Bone Machine (Factory New),54,5,4,2,3.5,XM1014
Shotguns,38978,灼烧之痕,StatTrak? MAG-7 | Firestarter (Field-Tested),9.02,3,8,2,3.5,MAG-7
Shotguns,42314,四季,XM1014 | Seasons (Well-Worn),8.25,2,4,3,3.5,XM1014
Shotguns,39166,石墨黑,StatTrak? Nova | Graphite (Factory New),650,5,8,3,3.5,新星
Shotguns,37766,威吓者,Souvenir MAG-7 | Bulldozer (Field-Tested),60.89,3,6,3,3.5,MAG-7
Shotguns,36690,梭鲈,Sawed-Off | Zander (Factory New),2.7,5,4,2,3.5,截短霰弹枪
Shotguns,35470,反梗精英,MAG-7 | Counter Terrace (Factory New),825,5,4,2,3.5,MAG-7
Shotguns,39815,宁静,StatTrak? XM1014 | Tranquility (Field-Tested),92,3,8,4,3.5,XM1014
Shotguns,36595,竹影,Sawed-Off | Bamboo Shadow (Field-Tested),19.17,3,4,0.5,3.5,截短霰弹枪
Shotguns,37769,辐照警报,Souvenir MAG-7 | Irradiated Alert (Battle-Scarred),2.52,1,6,0.5,3.5,MAG-7
Shotguns,35815,幽灵迷彩,Nova | Ghost Camo (Field-Tested),11.59,3,4,2,3.5,新星
Shotguns,35816,幽灵迷彩,Nova | Ghost Camo (Minimal Wear),13.01,4,4,2,3.5,新星
Shotguns,774784,灌木丛,Sawed-Off | Jungle Thicket (Field-Tested),30.43,3,4,0.5,3.5,截短霰弹枪
Shotguns,37847,捕食者,Souvenir Nova | Predator (Battle-Scarred),1.09,1,6,0.5,3.5,新星
Shotguns,43934,千纸鹤,StatTrak? Sawed-Off | Origami (Battle-Scarred),1.83,1,8,2,3.5,截短霰弹枪
Shotguns,39788,剧毒水银,StatTrak? XM1014 | Quicksilver (Well-Worn),6.1,2,8,2,3.5,XM1014
Shotguns,37767,威吓者,Souvenir MAG-7 | Bulldozer (Minimal Wear),284.43,4,6,3,3.5,MAG-7
Shotguns,35822,石墨黑,Nova | Graphite (Minimal Wear),54.66,4,4,3,3.5,新星
Shotguns,39182,惊惧骷髅,StatTrak? Nova | Rising Skull (Field-Tested),64.85,3,8,3,3.5,新星
Shotguns,39605,北海巨妖,StatTrak? Sawed-Off | The Kraken (Minimal Wear),114.46,4,8,5,3.5,截短霰弹枪
Shotguns,42264,碾骨机,XM1014 | Bone Machine (Minimal Wear),48.1,4,4,2,3.5,XM1014
Shotguns,35841,天秤之月,Nova | Moon in Libra (Field-Tested),30.98,3,4,0.5,3.5,新星
Shotguns,35522,海鸟,MAG-7 | Seabird (Field-Tested),18.84,3,4,0.5,3.5,MAG-7
Shotguns,35525,银质,MAG-7 | Silver (Factory New),139.79,5,4,1,3.5,MAG-7
Shotguns,759274,吞噬,Sawed-Off | Devourer (Battle-Scarred),22.78,1,4,4,3.5,截短霰弹枪
Shotguns,38979,灼烧之痕,StatTrak? MAG-7 | Firestarter (Minimal Wear),11.46,4,8,2,3.5,MAG-7
Shotguns,857707,要抱抱,StatTrak? XM1014 | XOXO (Factory New),150.98,5,8,4,3.5,XM1014
Shotguns,39599,祥和之翼,StatTrak? Sawed-Off | Serenity (Factory New),46.57,5,8,3,3.5,截短霰弹枪
Shotguns,39621,梭鲈,StatTrak? Sawed-Off | Zander (Well-Worn),1.95,2,8,2,3.5,截短霰弹枪
Shotguns,871499,雅藤如嫣,XM1014 | Elegant Vines (Factory New),447.88,5,4,3,3.5,XM1014
Shotguns,39781,天空守卫,StatTrak? XM1014 | Heaven Guard (Field-Tested),83.65,3,8,3,3.5,XM1014
Shotguns,37771,辐照警报,Souvenir MAG-7 | Irradiated Alert (Field-Tested),1.49,3,6,0.5,3.5,MAG-7
Shotguns,36669,祥和之翼,Sawed-Off | Serenity (Well-Worn),7.81,2,4,3,3.5,截短霰弹枪
Shotguns,39822,五彩斑驳,StatTrak? XM1014 | Ziggy (Well-Worn),5.4,2,8,3,3.5,XM1014
Shotguns,39784,剧毒水银,StatTrak? XM1014 | Quicksilver (Battle-Scarred),3.47,1,8,2,3.5,XM1014
Shotguns,35499,辐照警报,MAG-7 | Irradiated Alert (Field-Tested),27.04,3,4,0.5,3.5,MAG-7
Shotguns,956548,模拟输入,StatTrak? Sawed-Off | Analog Input (Battle-Scarred),11.8,1,8,3,3.5,截短霰弹枪
Shotguns,42289,狂野丛林,XM1014 | Jungle (Minimal Wear),27.8,4,4,0.5,3.5,XM1014
Shotguns,39807,滑流,StatTrak? XM1014 | Slipstream (Well-Worn),1.46,2,8,2,3.5,XM1014
Shotguns,35510,石雕,MAG-7 | Petroglyph (Well-Worn),2.17,2,4,3,3.5,MAG-7
Shotguns,38032,外表生锈,Souvenir Sawed-Off | Rust Coat (Factory New),23.55,5,6,1,3.5,截短霰弹枪
Shotguns,38028,辐照警报,Souvenir Sawed-Off | Irradiated Alert (Field-Tested),1.55,3,6,0.5,3.5,截短霰弹枪
Shotguns,37772,辐照警报,Souvenir MAG-7 | Irradiated Alert (Minimal Wear),6.93,4,6,0.5,3.5,MAG-7
Shotguns,39794,斯康里娅,StatTrak? XM1014 | Scumbria (Factory New),16.14,5,8,2,3.5,XM1014
Shotguns,39146,古董枪,StatTrak? Nova | Antique (Factory New),130.97,5,8,4,3.5,新星
Shotguns,38147,蔚蓝多变迷彩,Souvenir XM1014 | VariCamo Blue (Well-Worn),5.43,2,6,2,3.5,XM1014
Shotguns,37861,胡桃木,Souvenir Nova | Walnut (Well-Worn),4.2,2,6,0.5,3.5,新星
Shotguns,38131,碾骨机,Souvenir XM1014 | Bone Machine (Minimal Wear),51.79,4,6,2,3.5,XM1014
Shotguns,42283,天空守卫,XM1014 | Heaven Guard (Field-Tested),55.17,3,4,3,3.5,XM1014
Shotguns,38019,渐变琥珀,Souvenir Sawed-Off | Amber Fade (Factory New),21.08,5,6,2,3.5,截短霰弹枪
Shotguns,38037,贤者涂装,Souvenir Sawed-Off | Sage Spray (Factory New),4.99,5,6,0.5,3.5,截短霰弹枪
Shotguns,35517,沙丘之黄,MAG-7 | Sand Dune (Field-Tested),13.77,3,4,0.5,3.5,MAG-7
Shotguns,35514,禁卫军,MAG-7 | Praetorian (Well-Worn),13.71,2,4,3,3.5,MAG-7
Shotguns,35873,胡桃木,Nova | Walnut (Field-Tested),14,3,4,0.5,3.5,新星
Shotguns,37773,辐照警报,Souvenir MAG-7 | Irradiated Alert (Well-Worn),3.07,2,6,0.5,3.5,MAG-7
Shotguns,37781,银质,Souvenir MAG-7 | Silver (Factory New),74.49,5,6,1,3.5,MAG-7
